Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Inventory,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Margin,Marketing,Profit,Sales,Total Expenses
513,3/1/12 0:00,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,421,50,80,20,130,52,73,47,-4,125,77
513,3/1/12 0:00,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,632,70,110,60,180,84,126,27,68,210,58
513,3/1/12 0:00,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,1059,180,200,130,380,162,163,45,94,325,69
513,2/1/12 0:00,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,490,70,110,70,180,86,120,26,71,206,49
513,2/1/12 0:00,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,357,50,80,50,130,52,76,16,38,128,38
512,4/1/13 0:00,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,336,50,70,40,120,55,74,18,42,137,46
512,1/1/13 0:00,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,777,70,110,90,180,89,130,24,148,245,37
512,12/1/12 0:00,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,-1239,50,70,30,120,67,101,22,47,168,54
512,8/1/12 0:00,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,598,80,130,110,210,100,145,28,105,245,40
512,5/1/12 0:00,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,384,40,60,30,100,42,61,13,25,103,36
512,2/1/12 0:00,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,378,60,100,60,160,75,114,24,58,189,56
510,12/1/13 0:00,West,Major Market,Green Tea,Leaves,Tea,California,Regular,677,40,80,50,120,67,101,22,70,179,54
510,11/1/13 0:00,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,1272,210,240,160,450,225,265,69,258,522,91
510,10/1/13 0:00,West,Major Market,Green Tea,Leaves,Tea,California,Regular,650,20,60,50,80,72,110,23,83,194,54
510,6/1/13 0:00,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1715,240,260,180,500,260,261,72,228,516,89
510,3/1/13 0:00,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,756,50,90,80,140,87,126,24,135,227,35
510,1/1/12 0:00,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,821,80,120,100,200,95,139,26,102,234,37
509,12/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,627,40,50,-10,90,55,76,49,-4,140,79
509,12/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,403,60,80,30,140,65,80,24,34,155,57
509,11/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,613,40,60,0,100,61,86,55,1,157,85
509,11/1/13 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,694,110,150,40,260,94,130,85,24,239,114
509,11/1/13 0:00,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,321,30,70,50,100,53,88,16,73,150,39
509,10/1/13 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,829,30,60,60,90,48,71,13,70,127,24
509,10/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,449,20,30,30,50,46,67,14,46,120,36
509,9/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,454,30,40,30,70,46,67,14,46,120,36
509,9/1/13 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,1130,80,140,100,220,103,155,33,135,275,64
509,7/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,462,20,40,30,60,36,54,11,28,89,32
509,6/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,597,30,50,0,80,53,75,48,-4,127,73
509,6/1/13 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,593,40,60,40,100,48,62,15,47,109,26
509,5/1/13 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,1020,90,150,100,240,110,165,36,135,273,62
509,3/1/13 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,768,20,50,50,70,33,49,9,43,87,20
509,3/1/13 0:00,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,325,70,110,80,180,61,89,19,71,160,41
509,2/1/13 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,772,30,50,50,80,38,56,10,50,100,22
509,1/1/13 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,551,90,140,60,230,79,111,72,14,213,107
509,1/1/13 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,961,100,170,120,270,124,186,40,179,347,75
509,12/1/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,466,30,40,20,70,43,63,13,28,106,35
509,12/1/12 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,716,120,170,50,290,105,145,95,20,250,125
509,12/1/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,320,30,40,20,70,41,66,12,30,107,36
509,12/1/12 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,1166,100,160,110,260,115,174,37,105,289,69
509,12/1/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,403,60,80,30,140,65,80,24,23,145,57
509,11/1/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,834,40,60,40,100,47,68,13,44,115,24
509,8/1/12 0:00,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,454,100,160,120,260,86,125,27,76,211,49
509,7/1/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,843,30,50,50,80,40,59,11,37,99,22
509,7/1/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,462,20,40,30,60,36,54,11,20,90,34
509,7/1/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,380,20,50,30,70,39,65,12,29,104,36
509,6/1/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,822,30,60,50,90,43,64,12,40,107,24
509,5/1/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,351,30,50,30,80,48,82,14,44,130,38
509,4/1/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,776,30,40,40,70,35,51,9,30,86,21
509,4/1/12 0:00,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,340,80,130,90,210,69,100,22,54,169,46
509,2/1/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,772,30,50,50,80,38,56,10,34,94,22
509,2/1/12 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,957,60,80,60,140,70,84,21,41,154,43
509,2/1/12 0:00,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,331,70,100,70,170,58,84,18,44,142,40
509,1/1/12 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,551,90,140,60,230,79,111,72,9,190,102
508,10/1/13 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1267,140,160,120,300,161,161,45,137,343,69
508,8/1/13 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,865,20,30,20,50,22,33,6,22,55,16
508,4/1/13 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1091,150,160,100,310,162,163,45,140,346,69
508,2/1/13 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,331,40,60,30,100,59,73,22,27,141,55
508,2/1/13 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,817,30,50,40,80,32,48,8,42,85,20
508,12/1/12 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,422,30,40,10,70,46,57,17,7,103,50
508,11/1/12 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1283,170,180,120,350,181,182,50,108,363,74
508,10/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,859,20,50,50,70,27,39,7,20,66,19
508,9/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,520,40,50,-10,90,52,46,47,-31,98,77
508,8/1/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,484,10,30,20,40,16,25,4,9,41,16
508,8/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,865,20,30,20,50,22,33,6,16,55,17
508,8/1/12 0:00,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,-2033,40,590,560,630,52,612,17,563,664,49
508,7/1/12 0:00,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,-1493,40,590,560,630,52,613,17,564,665,49
508,4/1/12 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,337,40,50,20,90,54,67,20,13,121,54
508,3/1/12 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1059,150,160,100,310,162,163,45,94,325,69
508,3/1/12 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,325,40,60,30,100,58,71,22,16,129,55
508,3/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,446,40,80,20,120,52,73,47,-4,125,77
508,2/1/12 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1073,160,170,110,330,170,170,47,99,340,71
508,2/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,451,50,70,10,120,54,74,49,-4,128,78
508,1/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,821,30,50,40,80,32,48,8,29,80,19
505,12/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,1009,20,40,20,60,31,38,9,10,74,31
505,12/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,1898,100,90,40,190,92,68,28,24,171,52
505,12/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,256,30,30,0,60,38,51,12,18,95,39
505,12/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,462,50,90,50,140,48,74,15,40,130,47
505,12/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,851,10,20,10,30,16,25,4,13,44,16
505,12/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,335,30,60,10,90,49,69,44,-7,126,74
505,12/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,-598,10,20,-10,30,20,25,7,-22,48,40
505,11/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,1003,20,30,10,50,29,35,8,7,68,30
505,11/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,1804,90,50,10,140,82,40,25,-12,130,48
505,11/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,248,20,40,20,60,35,47,11,12,87,39
505,11/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,452,50,70,30,120,43,66,14,30,116,46
505,11/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,848,10,20,10,30,15,24,4,13,42,15
505,11/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,325,30,50,0,80,44,62,40,-10,113,69
505,11/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,-522,20,30,-10,50,34,42,12,-6,81,46
505,10/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,1000,10,40,30,50,31,37,9,9,72,31
505,10/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,1698,110,40,10,150,86,23,26,-39,116,49
505,10/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,244,20,30,20,50,39,53,12,21,98,39
505,10/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,447,50,110,80,160,45,69,14,34,121,46
505,10/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,846,10,30,30,40,21,31,5,21,55,17
505,10/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,320,20,40,10,60,45,64,41,-9,116,70
505,10/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,-466,10,20,10,30,25,31,9,-18,60,43
505,9/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,1003,30,40,20,70,33,39,10,12,77,31
505,9/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,1574,130,10,-40,140,104,11,32,-65,123,55
505,9/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,248,30,40,10,70,39,52,12,19,97,39
505,9/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,453,60,110,70,170,55,84,18,50,148,50
505,9/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,848,10,30,20,40,19,29,5,19,51,16
505,9/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,325,30,60,10,90,44,62,40,-12,113,70
505,9/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,-412,20,20,0,40,24,30,9,-18,58,42
505,8/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,1007,30,50,20,80,41,49,12,21,89,32
505,8/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,1439,150,20,-30,170,120,19,37,-58,138,57
505,8/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,253,30,60,30,90,45,60,14,25,104,39
505,8/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,460,80,120,70,200,64,96,21,61,159,48
505,8/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,851,20,40,30,60,25,38,7,26,62,18
505,8/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,332,50,70,0,120,63,88,57,3,150,80
505,8/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,-347,20,30,0,50,29,36,11,-11,64,41
505,7/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,1010,30,40,20,70,34,41,10,14,74,29
505,7/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,1334,150,60,10,210,120,49,37,-15,167,56
505,7/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,258,30,50,20,80,44,59,14,25,102,38
505,7/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,467,80,120,70,200,64,96,21,61,159,48
505,7/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,854,20,30,20,50,25,36,7,23,60,18
505,7/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,338,50,70,0,120,59,82,53,-1,140,77
505,7/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,-258,30,40,10,70,40,49,15,1,88,45
505,6/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,996,30,30,10,60,32,38,9,11,69,28
505,6/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,1142,140,30,-20,170,116,25,35,-47,140,55
505,6/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,239,30,50,20,80,41,55,13,19,95,38
505,6/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,436,70,120,80,190,62,94,20,59,155,47
505,6/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,843,20,30,20,50,23,35,6,25,57,16
505,6/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,313,40,60,0,100,52,73,47,-4,124,71
505,6/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,-180,30,30,0,60,35,43,13,-4,77,43
505,5/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,976,20,40,20,60,31,37,9,10,67,28
505,5/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,973,120,50,10,170,98,38,30,-21,135,49
505,5/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,212,30,40,10,70,39,53,12,19,91,36
505,5/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,397,60,100,60,160,52,80,17,43,131,46
505,5/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,829,10,30,20,40,20,29,5,17,49,16
505,5/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,282,30,50,0,80,43,61,39,-10,103,63
505,5/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,-104,20,40,10,60,34,42,12,-6,75,43
505,4/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,964,20,30,10,50,28,33,8,4,65,30
505,4/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,840,110,50,10,160,93,40,28,-16,142,51
505,4/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,195,30,40,10,70,37,51,12,18,94,39
505,4/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,372,60,90,50,150,50,75,16,40,133,48
505,4/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,820,10,30,20,40,19,28,5,18,50,16
505,4/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,261,30,60,10,90,44,63,40,-9,114,69
505,4/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,-39,20,30,0,50,29,36,11,-13,69,45
505,3/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,958,20,40,20,60,28,35,8,7,67,30
505,3/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,715,110,20,-20,130,88,18,27,-49,113,51
505,3/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,187,30,40,10,70,36,49,11,16,91,38
505,3/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,361,50,90,50,140,47,72,15,39,127,46
505,3/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,816,10,30,20,40,18,27,5,15,48,17
505,3/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,251,30,60,10,90,44,63,40,-10,114,70
505,3/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,36,20,40,10,60,33,42,12,-4,80,45
505,2/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,961,20,40,20,60,28,35,8,7,67,30
505,2/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,625,100,20,-20,120,84,18,26,-46,109,49
505,2/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,191,30,40,10,70,35,47,11,12,87,39
505,2/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,366,50,90,50,140,45,69,14,36,121,45
505,2/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,818,10,30,20,40,18,27,5,15,48,17
505,2/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,256,30,50,0,80,43,61,39,-10,111,68
505,2/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,104,20,30,0,50,30,38,11,-10,72,45
505,1/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,965,20,40,20,60,28,34,8,6,69,32
505,1/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,525,110,10,-30,120,88,11,27,-61,111,52
505,1/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,196,30,40,10,70,35,47,11,14,92,40
505,1/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,372,60,90,50,150,48,72,15,41,134,48
505,1/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,821,10,30,20,40,18,27,5,17,50,17
505,1/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,261,30,40,-10,70,37,53,34,-16,101,66
505,1/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,169,20,30,0,50,29,36,11,-12,73,46
505,12/1/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,1009,20,40,20,60,31,38,9,7,69,31
505,12/1/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,1898,100,90,40,190,92,68,28,16,160,52
505,12/1/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,256,30,30,0,60,38,51,12,12,89,39
505,12/1/12 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,462,50,90,50,140,48,74,15,27,122,47
505,12/1/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,851,10,20,10,30,16,25,4,9,41,16
505,12/1/12 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,335,30,60,10,90,49,69,44,-5,118,74
505,12/1/12 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,-598,10,20,-10,30,20,25,7,-15,45,40
505,11/1/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,1003,20,30,10,50,29,35,8,5,64,30
505,11/1/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,1804,90,50,10,140,82,40,25,-8,122,48
505,11/1/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,248,20,40,20,60,35,47,11,8,82,39
505,11/1/12 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,452,50,70,30,120,43,66,14,20,109,46
505,11/1/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,848,10,20,10,30,15,24,4,9,39,15
505,11/1/12 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,325,30,50,0,80,44,62,40,-7,106,69
505,11/1/12 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,-522,20,30,-10,50,34,42,12,-4,76,46
505,10/1/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,1000,10,40,30,50,31,37,9,6,68,31
505,10/1/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,1698,110,40,10,150,86,23,26,-26,109,49
505,10/1/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,244,20,30,20,50,39,53,12,14,92,39
505,10/1/12 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,447,50,110,80,160,45,69,14,23,114,46
505,10/1/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,846,10,30,30,40,21,31,5,14,52,17
505,10/1/12 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,320,20,40,10,60,45,64,41,-6,109,70
505,10/1/12 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,-466,10,20,10,30,25,31,9,-12,56,43
505,9/1/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,1003,30,40,20,70,33,39,10,8,72,31
505,9/1/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,1574,130,10,-40,140,104,11,32,-44,115,55
505,9/1/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,248,30,40,10,70,39,52,12,13,91,39
505,9/1/12 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,453,60,110,70,170,55,84,18,34,139,50
505,9/1/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,848,10,30,20,40,19,29,5,13,48,16
505,9/1/12 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,325,30,60,10,90,44,62,40,-8,106,70
505,9/1/12 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,-412,20,20,0,40,24,30,9,-12,54,42
505,8/1/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,1007,30,50,20,80,41,49,12,15,90,34
505,8/1/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,1439,150,20,-30,170,120,19,37,-42,139,61
505,8/1/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,253,30,60,30,90,45,60,14,18,105,42
505,8/1/12 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,460,80,120,70,200,64,96,21,44,160,52
505,8/1/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,851,20,40,30,60,25,38,7,19,63,19
